Givenname,Surname,Streetaddress,City,Zipcode,Country,CountryCode,NationalId,TelephoneCountryCode,Telephone,Birthday,ConsentToContact
Inger,Sjöström,Villavägen 16,Halmstad,19855,Sverige,SE,19500822-2344,+46,08-96 57 35,1950-08-22,False
Ulla,Nyberg,Yrjö-Koskisen polku 0,Riihimäki,78100,Finland,FI,19720524-786B,+358,0504457951,1972-05-24,True
Nils,Kristoffersen,Hellandsvingen 29A,Isaksen,9320,Norge,NO,19680327-7657,+47,73329325,1968-03-27,True
Alexis,Ramirez,Elizabeth Groves 5941,New Lori,17349,Danmark,DK,19631110-1735,+45,475.923.6153x6062,1963-11-10,True
Iréne,Nilsson,Idrottsvägen 8,Ängelholm,20487,Sverige,SE,19500504-4851,+46,08-989 004 16,1950-05-04,True
Justin,Johnson,Mark Ports 53192,Andersonshire,79452,Danmark,DK,19990719-3787,+45,001-574-586-4851x5718,1999-07-19,True
Sara,Johansson,Kyrkvägen 3,Sundsvall,39521,Sverige,SE,19570302-6021,+46,+46 (0)8 993 333 21,1957-03-02,True
Hilde,Gundersen,Brekkejordet 895,Ritaeid,0460,Norge,NO,19900630-5158,+47,83 82 87 03,1990-06-30,True
Joel,Hedberg,Stationsgatan 66,Västerås,92723,Sverige,SE,19790524-3437,+46,+46 (0)273 875 39,1979-05-24,True
Eva,Berge,Isaksenspranget 6,Rasmussen,2365,Norge,NO,19870529-4004,+47,82898209,1987-05-29,True
Ragnhild,Jonsson,Björkgränd 8,Borås,81695,Sverige,SE,19820510-1663,+46,0790-26 88 84,1982-05-10,True
Erling,Gunnarsson,Parkgränd 9,Östersund,31491,Sverige,SE,19941222-2980,+46,0233-432 00,1994-12-22,True
Nils,Bøe,Dahlhøgda 6F,Kristofferfjell,8310,Norge,NO,19881216-4580,+47,98851225,1988-12-16,True
Sebastian,Hämäläinen,Kolvipolku 82,Heinävesi,85210,Finland,FI,19920314-633M,+358,(+358) 454110055,1992-03-14,True
Patrik,Mårtensson,Strandtorget 07,Jönköping,79087,Sverige,SE,19470802-4582,+46,08-511 43 51,1947-08-02,True
Anders,Andersson,Gengatan 8,Skellefteå,34104,Sverige,SE,19791223-0743,+46,084-82 15 52,1979-12-23,True
Eva,Johansson,Skolstigen 3,Skövde,94984,Sverige,SE,19910520-3598,+46,+46 (0)43 71 29 25,1991-05-20,True
Patrik,Jakobsson,Skogsvägen 95,Falun,73415,Sverige,SE,19760110-8737,+46,08-600 524 24,1976-01-10,True
Sherry,Oliver,Rachel Ford 7491,Port Jamiechester,68903,Danmark,DK,19920112-5581,+45,(412)602-2537x801,1992-01-12,True
Kristian,Evensen,Strandjordet 88,Brekke,9660,Norge,NO,19650224-3272,+47,+47 91 11 18 55,1965-02-24,True
Suvi,Hakala,Runonlaulajanpolku 21,Pukkila,66270,Finland,FI,19850806-8244,+358,+358 707122619,1985-08-06,True
André,Bengtsson,Parkgatan 07,Halmstad,19646,Sverige,SE,19571009-9569,+46,015-623 16 93,1957-10-09,True
Anna,Andersson,Villagatan 3,Ängelholm,31005,Sverige,SE,19910615-2765,+46,+46 (0)490 409 12,1991-06-15,True
Vilde,Eliassen,Bakkesvingen 788,Brekke,4869,Norge,NO,19830418-7737,+47,66 45 42 65,1983-04-18,False
Liisa,Kukkonen,Maapadonbulevardi 5,Kruunupyy,78403,Finland,FI,19550625-783E,+358,+358 737034340,1955-06-25,True
Ingrid,Paulsson,Åkergränd 165,Eskilstuna,22523,Sverige,SE,19861012-5340,+46,0290-02 71 93,1986-10-12,True
Britt,Lunde,Haugenengen 90,Toveby,3004,Norge,NO,19400905-7465,+47,+4744954848,1940-09-05,True
Annie,Jönsson,Skolvägen 810,Eskilstuna,41988,Sverige,SE,19650602-9846,+46,035-22 21 13,1965-06-02,True
Roar,Johnsen,Lundalléen 7,Strand,9534,Norge,NO,19851124-7667,+47,+47 36 70 35 53,1985-11-24,True
Debra,Pierce,William Forks 319,East Melissa,21246,Danmark,DK,19740115-1338,+45,996-600-1986x3038,1974-01-15,True
Christer,Svensson,Stationsvägen 5,Karlskoga,45464,Sverige,SE,19790406-8944,+46,08-668 77 14,1979-04-06,True
Ellen,Karlsson,Nygatan 992,Piteå,57616,Sverige,SE,19640801-5681,+46,0515-932 81,1964-08-01,True
Bengt,Petersson,Asptorget 440,Sundsvall,72224,Sverige,SE,19450624-0047,+46,0362-795 66,1945-06-24,True
Hege,Eide,Vikkollen 95,Turidborg,7606,Norge,NO,19400909-5978,+47,24693594,1940-09-09,True
Marie,Sæther,Kristofferseneggen 52,Tommyøy,9697,Norge,NO,19540526-6079,+47,483 17 029,1954-05-26,True
Karl,Jonsson,Bäckvägen 0,Sundsvall,13956,Sverige,SE,19991116-8738,+46,+46 (0)240 794 83,1999-11-16,True
Magnus,Engen,Mikkelsenkroken 1,Jenssen,2229,Norge,NO,19550912-0722,+47,46555008,1955-09-12,True
Marie,Engström,Aspgränd 48,Gävle,14856,Sverige,SE,19530502-1087,+46,+46 (0)8 448 372 21,1953-05-02,True
Göran,Andersson,Strandgatan 5,Landskrona,98909,Sverige,SE,19410328-5227,+46,037-20 37 15,1941-03-28,True
Elina,Kivelä,Ilvesbulevardi 727,Suonenjoki,33246,Finland,FI,19460109-146D,+358,048 938 8813,1946-01-09,True
John,Aguilar,Osborn Pines 7164,Grahammouth,88768,Danmark,DK,19430908-1175,+45,001-371-970-2876x2391,1943-09-08,True
Helena,Olsson,Storstigen 7,Norrköping,72574,Sverige,SE,19830218-2701,+46,08-243 42 06,1983-02-18,True
Heather,Peters,Meyer Trace 967,Floresmouth,40278,Danmark,DK,19600730-4170,45,(760)562-3904x564,1960-07-30,True
Olof,Svensson,Furugränd 487,Kristianstad,38908,Sverige,SE,19591111-9298,+46,+46 (0)97 62 04 89,1959-11-11,True
Louise,Jansson,Parkgatan 12,Lidingö,24667,Sverige,SE,19751212-0874,+46,08-84 79 31,1975-12-12,True
Hans,Gulbrandsen,Martinsensvingen 90G,Tobiassjøen,8911,Norge,NO,19710824-7262,+47,94998351,1971-08-24,True
Karl,Dahlberg,Järnvägsgränd 0,Landskrona,65115,Sverige,SE,19931116-9763,+46,0614-817 91,1993-11-16,True
Mathias,Sjögren,Ekvägen 72,Malmö,47438,Danmark,SE,19510328-4201,+46,+46 (0)978 077 21,1951-03-28,True
Maria,Karlsson,Trädgårdsgatan 271,Sandviken,71926,Sverige,SE,19971127-8672,+46,+46 (0)314 589 65,1997-11-27,True
Ingrid,Axelsson,Trädgårdstorget 195,Varberg,69122,Sverige,SE,19480204-9934,+46,074-05 57 51,1948-02-04,True
Patrik,Hansson,Skolvägen 59,Kalmar,65497,Sverige,SE,19911224-6918,+46,0907-38 04 37,1991-12-24,True
Silje,Ellingsen,Lundeeggen 4,Johansen,1806,Norge,NO,19620812-9512,+47,75771789,1962-08-12,True
Linda,Olsson,Gengatan 69,Malmö,35337,Sverige,SE,19880106-5403,+46,08-62 00 92,1988-01-06,True
Anita,Karlsson,Björkgränd 9,Alingsås,24327,Sverige,SE,19800814-9398,+46,08-265 25 82,1980-08-14,True
Diana,Riley,Patel Well 663,West Carrie,29602,Danmark,DK,19891206-5456,+45,(853)409-3556,1989-12-06,True
Erik,Larsson,Åkerstigen 247,Halmstad,65482,Sverige,SE,19480229-3804,+46,028-76 55 16,1948-02-29,True
Morgan,Hedström,Villastigen 2,Linköping,45424,Sverige,SE,19980327-0768,+46,08-945 620 78,1998-03-27,True
Sofia,Jokinen,Iltatähdentie 1,Kirkkonummi,05299,Finland,FI,19770618-150J,+358,069 814 6347,1977-06-18,True
Jon,Halvorsen,Haugebråten 6,Nilsås,6543,Norge,NO,19710301-8477,+47,90750409,1971-03-01,False
Eivor,Johansson,Furugatan 54,Falun,73855,Sverige,SE,19810404-2113,+46,+46 (0)37 03 14 17,1981-04-04,True
Abigail,Morris,Pamela Drive 520,Port Brendaville,14372,Danmark,DK,19500108-6235,+45,8157042279,1950-01-08,True
Marianne,Nilsson,Ringvägen 08,Sundsvall,12095,Sverige,SE,19711202-7863,+46,08-60 54 87,1971-12-02,True
Tina,Baker,Rasmussen Lake 8229,East Rachaelfort,28360,Danmark,DK,19990702-0628,+45,+1-839-262-4425,1999-07-02,True
Lars,Fransson,Kyrkvägen 8,Piteå,96805,Sverige,SE,19410823-5508,+46,0101-59 33 34,1941-08-23,True
Harald,Aasen,Johansenskrenten 1C,Ivarvik,3458,Norge,NO,19511230-1202,+47,80 40 16 15,1951-12-30,True
Tonje,Nygård,Eriksenmoen 9,Jenssen,2788,Norge,NO,19610119-8077,+47,+4737354957,1961-01-19,True
Cecilie,Nygård,Sandvikspranget 4,Johansen,2438,Norge,NO,19460928-5221,+47,49682987,1946-09-28,True
Justin,Johnson,Michael Park 548,Robertfort,52187,Danmark,DK,19990512-8788,+45,+1-896-221-1780x7344,1999-05-12,True
Ruth,Halvorsen,Knudsenrøa 701,Emilberg,4343,Norge,NO,19550920-2912,+47,446 45 012,1955-09-20,True
Karin,Andersson,Kyrkogränd 971,Södertälje,39679,Sverige,SE,19481210-9256,+46,0069-070 47,1948-12-10,True
Kaarina,Salonen,Yläkaskenbulevardi 218,Ikaalinen,79482,Finland,FI,19440426-7586,+358,(+358) 715186581,1944-04-26,True
Stefan,Jonsson,Skolvägen 6,Piteå,83344,Sverige,SE,19980906-4997,+46,+46 (0)8 598 241 81,1998-09-06,True
Henrik,Jakobsson,Industrivägen 987,Borås,36354,Sverige,SE,19521114-9129,+46,0329-383 88,1952-11-14,True
Roar,Haugland,Madsenmarka 5B,Thorsen,1563,Norge,NO,19910406-2915,+47,40 76 59 22,1991-04-06,True
Edward,Miller,Edward Gateway 326,Hernandezmouth,78086,Danmark,DK,19680515-7064,+45,463-567-8508,1968-05-15,True
Robert,Edvardsen,Sivertsenmoen 43E,Anngrunn,6056,Norge,NO,19441130-1908,+46,96133485,1944-11-30,True
Axel,Blomqvist,Backvägen 7,Umeå,98718,Sverige,SE,19820425-6385,+46,016-345 53 24,1982-04-25,True
Marius,Berg,Bergeløkka 6,Andreasborg,0711,Norge,NO,19800430-4262,+46,45048289,1980-04-30,True
Lennart,Pettersson,Stationstorget 0,Alingsås,74080,Sverige,SE,19430515-0218,+46,0323-12 89 71,1943-05-15,True
Dag,Aune,Ahmedlyngen 2,Sigridsund,6694,Norge,NO,19800205-1570,+47,06550887,1980-02-05,True
Sven,Karlsson,Industritorget 5,Östersund,51350,Sverige,SE,19670620-9736,+46,0109-11 12 24,1967-06-20,True
Kristin,Gulbrandsen,Henriksenfaret 5D,Lunde,8189,Norge,NO,19441210-9035,+47,933 18 821,1944-12-10,True
Adam,Matthews,Robert Villages 54224,Stevenmouth,13659,Danmark,DK,19680402-9263,+45,310.730.0167x713,1968-04-02,True
Anne,Moen,Henriksengjerdet 274,Olsen,0864,Norge,NO,19640613-8949,+47,87578935,1964-06-13,True
Carina,Hedman,Kyrkogränd 989,Örebro,28625,Sverige,SE,19960303-3428,+46,+46 (0)163 738 41,1996-03-03,True
Charles,Stewart,Erika Hollow 448,Marshallfurt,84566,Danmark,DK,19980915-2325,+45,4452909705,1998-09-15,True
Lillemor,Andersson,Genvägen 9,Malmö,46530,Sverige,SE,19810509-8111,+46,08-231 777 90,1981-05-09,True
Sigrid,Olausson,Kvarnstigen 31,Umeå,34304,Sverige,SE,19820411-3162,+46,019-90 97 70,1982-04-11,True
Henna,Ryynänen,Ilomäenkuja 37,Iisalmi,83868,Finland,FI,19890612-444X,358,038 213 1303,1989-06-12,True
Ulla,Andersson,Kyrkvägen 6,Skövde,44406,Sverige,SE,19810714-9352,+46,0421-36 06 88,1981-07-14,True
Staffan,Larsson,Skogsstigen 456,Malmö,82658,Sverige,SE,19520210-0814,+46,054-28 40 68,1952-02-10,True
Alexander,Monroe,Angel Shores 4172,Lake Crystal,11179,Danmark,DK,19901230-7485,+45,8693305018,1990-12-30,True
Alexandra,Axelsson,Nyvägen 719,Skellefteå,42820,Sverige,SE,19921102-6577,+46,0233-47 82 28,1992-11-02,True
Per,Andersson,Genvägen 87,Eskilstuna,74788,Sverige,SE,19660212-0241,+46,+46 (0)17 28 96 62,1966-02-12,True
Johan,Andersson,Ekgränd 222,Skövde,99442,Sverige,SE,19820603-7718,+46,+46 (0)8 668 032 55,1982-06-03,True
Henrik,Andersson,Skolvägen 482,Linköping,75686,Sverige,SE,19940107-7067,+46,037-554 97 52,1994-01-07,True
Jørgen,Sæther,Mathisenbakken 4,Stianstrand,6633,Norge,NO,19650820-9476,+47,+4760047887,1965-08-20,True
Sofia,Olsson,Skogsgatan 74,Karlskoga,24422,Sverige,SE,19870722-1521,+46,08-503 27 60,1987-07-22,True
Stein,Strand,Johannessenlyngen 128,Lund,0852,Norge,NO,19830820-1829,+47,97207752,1983-08-20,True
Valdemar,Berglund,Furuvägen 802,Borlänge,43490,Sverige,SE,19430625-2414,+46,08-510 81 28,1943-06-25,True
Birgit,Friberg,Skogsvägen 5,Gävle,32828,Sverige,SE,19841121-9813,+46,0659-305 06,1984-11-21,True
Anders,Magnusson,Järnvägsstigen 1,Luleå,32935,Sverige,SE,19540118-6915,+46,+46 (0)468 150 69,1954-01-18,True
Birgitta,Olsson,Grangatan 845,Gävle,70933,Sverige,SE,19430224-0636,+46,0160-759 18,1943-02-24,True
Helge,Dahl,Vikstranda 3C,Jakobsen,1938,Norge,NO,19790727-2280,+47,97252432,1979-07-27,True
Kerstin,Blomqvist,Skogsstigen 916,Alingsås,50343,Sverige,SE,19880805-5662,+46,08-527 13 14,1988-08-05,True
Mikael,Klasson,Åkervägen 08,Landskrona,74281,Sverige,SE,19690901-2316,+46,0160-175 09,1969-09-01,True
Ingrid,Johansson,Furugatan 95,Linköping,61260,Sverige,SE,19660528-4750,+46,062-20 30 48,1966-05-28,True
Lori,Caldwell,Gary Ranch 01953,West Paulland,82897,Danmark,DK,19500208-9582,+45,+1-291-363-3040x25713,1950-02-08,True
Sindre,Dahl,Knudsenskogen 6B,Eide,0925,Norge,NO,19430630-5721,+47,90220744,1943-06-30,True
Per,Aas,Sørensenmoen 9,Rogerborg,0660,Norge,NO,19900418-2157,+47,27858875,1990-04-18,True
Irma,Lammi,Fredrikinpolku 202,Närpiö,92370,Finland,FI,20000929-462E,+358,0667435002,2000-09-29,True
Linda,Ellis,Wallace Meadows 843,New Richardton,98767,Danmark,DK,19801004-6545,+45,935.378.4829x4952,1980-10-04,True
Magdalena,Johnsson,Gengatan 29,Luleå,24246,Sverige,SE,19720907-9867,+46,023-34 85 18,1972-09-07,True
Pernilla,Gustafsson,Parkgatan 0,Göteborg,51910,Sverige,SE,19571117-8221,+46,+46 (0)777 037 61,1957-11-17,False
Lena,Karlsson,Stationsvägen 28,Sandviken,65612,Sverige,SE,19690521-0963,+46,0506-05 88 01,1969-05-21,True
Marit,Solheim,Hansenfaret 1,Emmaodden,5688,Norge,NO,19690909-6725,+47,927 33 070,1969-09-09,True
Maria,Möller,Ängsstigen 45,Karlstad,25992,Sverige,SE,19530227-8343,+46,065-93 15 70,1953-02-27,True
Else,Birkeland,Aasenhavna 07,Pedersen,8326,Norge,NO,19770429-4514,+47,92531558,1977-04-29,True
Gabriella,Gustafsson,Kyrktorget 665,Falun,91302,Sverige,SE,19500627-8535,+46,0779-934 52,1950-06-27,True
Fredrik,Eriksson,Storgatan 9,Skellefteå,85633,Sverige,SE,19960605-9083,+46,0133-76 52 67,1996-06-05,True
Bjørn,Isaksen,Halvorsenalléen 6,Mariusby,6452,Norge,NO,19420422-5403,+47,+47 52 30 88 55,1942-04-22,True
Gunnar,Persson,Villagränd 3,Lidköping,20975,Sverige,SE,19610308-6754,+46,08-402 05 04,1961-03-08,True
Camilla,Jakobsen,Iversenspranget 9,Knudsen,6038,Norge,NO,19420918-1685,+47,48 37 25 66,1942-09-18,True
Katarina,Oskarsson,Järnvägsgatan 946,Örebro,48587,Sverige,SE,19640322-4190,+46,08-715 281 37,1964-03-22,True
Björn,Malm,Ekvägen 19,Lidingö,11224,Sverige,SE,19671002-8203,+46,08-65 45 63,1967-10-02,True
Sofia,Laine,Bertel Jungin polku 5,Urjala,13268,Finland,FI,19600422-2603,+358,+358 407896015,1960-04-22,True
Elsa,Jansson,Parkgatan 9,Lidingö,98306,Sverige,SE,19960723-9962,+46,08-169 540 24,1996-07-23,True
Ann,Jacobsen,Thomassenstranda 71,Isaksen,3837,Norge,NO,19900916-7056,+47,467 75 327,1990-09-16,True
Tone,Isaksen,Bakkenåsen 852,Olsen,6735,Norge,NO,19981210-5096,+47,+4781967976,1998-12-10,True
Patrik,Lundberg,Ringvägen 85,Jönköping,48190,Sverige,SE,19680204-0515,+46,08-48 18 79,1968-02-04,True
Yolanda,Brown,Hull Spring 320,Bartonberg,31289,Danmark,DK,19860718-3130,+45,5269858691,1986-07-18,True
Ragnar,Sundström,Industrigatan 796,Skellefteå,50652,Sverige,SE,19751113-2762,+46,0654-81 02 22,1975-11-13,True
Agneta,Eriksson,Nystigen 7,Södertälje,74555,Sverige,SE,19950429-0849,+46,08-131 025 12,1995-04-29,True
Tuomo,Luoma,Haakoninlahdenkuja 90,Multia,94468,Finland,FI,20000220-612H,+358,+358354133092,2000-02-20,True
Karl,Ekström,Industrigatan 81,Örebro,96001,Sverige,SE,19670529-8887,+46,08-478 84 90,1967-05-29,True
Jonathan,Curtis,Robin Ridges 9037,Mcdonaldstad,45748,Danmark,DK,19820626-3636,+45,+1-272-851-5829x67304,1982-06-26,True
Karin,Lindholm,Stationsgränd 373,Luleå,69051,Sverige,SE,19440118-3844,+46,0134-364 24,1944-01-18,True
Margareta,Magnusson,Ängsvägen 000,Borås,17431,Sverige,SE,19601223-1915,+46,077-800 86 23,1960-12-23,True
Andrew,Williams,Thompson Union 4732,East Donnastad,38430,Danmark,DK,19820830-9082,+45,(991)404-6534,1982-08-30,True
Inge,Lindström,Parktorget 1,Linköping,24906,Sverige,SE,19420428-1327,+46,+46 (0)114 969 99,1942-04-28,True
