Givenname,Surname,Streetaddress,City,Zipcode,Country,CountryCode,NationalId,TelephoneCountryCode,Telephone,Birthday,ConsentToContact
Jeremy,Webster,Flores Estate 16213,South Richard,49465,Danmark,DK,19410203-6476,+45,602-821-4944x4261,1941-02-03,True
Peter,Gustafsson,Grangränd 5,Borlänge,33922,Sverige,SE,19781015-5776,+46,08-864 97 37,1978-10-15,True
Berit,Eriksson,Kyrkogatan 6,Lidingö,79356,Sverige,SE,19830302-4124,+46,0026-730 92,1983-03-02,True
Adam,Ross,Mccall Ridge 588,East Harold,71219,Danmark,DK,19790511-4082,+45,(975)725-8705x31483,1979-05-11,True
Michaela,Ramsey,Jennifer Mount 95559,New Debrafort,09907,Danmark,DK,19850701-9631,+45,001-657-661-4583x731,1985-07-01,True
Inger,Wallin,Skoltorget 15,Sandviken,47325,Sverige,SE,19410508-3322,+46,+46 (0)73 29 50 06,1941-05-08,True
Claes,Andersson,Aspgränd 781,Kalmar,27742,Sverige,SE,19801216-5891,+46,000-139 77 89,1980-12-16,True
Else,Amundsen,Mathisenroa 5A,Larsen,5362,Norge,NO,19930114-3957,+47,96710152,1993-01-14,True
Johan,Larsson,Skogstorget 3,Sandviken,97940,Sverige,SE,19470714-3538,+46,08-062 138 08,1947-07-14,True
Svein,Johannessen,Aunemyra 7,Næss,1611,Norge,NO,19890105-1082,+47,+47 00 21 46 23,1989-01-05,True
Johan,Karlsson,Villavägen 9,Skellefteå,38748,Sverige,SE,19880509-2159,+46,+46 (0)8 496 625 96,1988-05-09,True
Richard,Hood,Dawn Stravenue 401,East Michaelchester,28040,Danmark,DK,19611012-3386,+45,596-391-9931,1961-10-12,True
Katja,Tanskanen,Ylätuvanbulevardi 619,Vieremä,99245,Finland,FI,19760211-472C,+358,040 614 8470,1976-02-11,True
Michael,Hernandez,Martha Fall 0442,Robertside,77078,Danmark,DK,19430605-7555,+45,242.798.2389,1943-06-05,True
Rachael,Taylor,Sexton Manor 362,West Emilyshire,26152,Danmark,DK,19640213-1340,+45,241-861-7012,1964-02-13,True
Linn,Martinsen,Næssbakken 90,Tveit,5590,Norge,NO,19490811-5406,+47,13223733,1949-08-11,True
Stig,Kristiansen,Antonsenstien 60,Danielsen,1723,Norge,NO,19760825-3600,+47,91019606,1976-08-25,True
Gustav,Lundin,Kvarnvägen 83,Eskilstuna,63987,Sverige,SE,19591224-6616,+46,+46 (0)175 621 94,1959-12-24,True
Christer,Karlsson,Grangatan 66,Helsingborg,55194,Sverige,SE,19960221-9865,+46,08-205 437 41,1996-02-21,True
Olivia,Immonen,Iltaruskonkuja 6,Espoo,10564,Finland,FI,19990818-1566,+358,(+358) 380919420,1999-08-18,True
Elisabeth,Nilsson,Björkgatan 8,Karlstad,47707,Sverige,SE,19561008-8712,+46,08-091 174 17,1956-10-08,True
Kyllikki,Tanskanen,Bysantinkatu 4,Ilomantsi,67491,Finland,FI,19580906-647L,+358,+358 064325594,1958-09-06,True
Göran,Mattsson,Parkstigen 3,Varberg,91406,Sverige,SE,19961226-5534,+46,+46 (0)8 060 196 33,1996-12-26,True
Heidi,Olsen,Bøehøgda 7,Holm,9567,Norge,NO,19500528-3079,+47,952 23 139,1950-05-28,True
Sofia,Johannesson,Åkerstigen 01,Linköping,68367,Sverige,SE,19560208-1260,+46,0931-40 34 19,1956-02-08,True
Lars,Svensson,Backvägen 9,Stockholm,56596,Sverige,SE,19920616-3379,+46,0214-609 66,1992-06-16,True
Kristian,Strand,Birkelandholtet 8,Engen,7422,Norge,NO,19510214-6524,+47,40059104,1951-02-14,True
Nils,Jönsson,Furugatan 869,Falun,81249,Sverige,SE,19491022-7833,+46,08-176 287 59,1949-10-22,True
Brady,Harrison,Phillip Rest 762,Lake Mallory,11672,Danmark,DK,19640327-2931,+45,553.971.3103x41768,1964-03-27,True
Daniel,Sandberg,Parkvägen 90,Lidköping,69672,Sverige,SE,19470125-1318,+46,08-282 931 35,1947-01-25,True
Sondre,Moe,Strandvollen 7,Fredriksen,2685,Norge,NO,19650807-1190,+47,57 06 33 41,1965-08-07,True
Connie,Patterson,Tucker Glen 3345,Oliviaberg,64027,Danmark,DK,19791218-6291,+45,+1-483-745-4743x48910,1979-12-18,True
Birgitta,Andersson,Stortorget 7,Sandviken,62259,Sverige,SE,19491109-7413,+46,0730-38 14 66,1949-11-09,True
Stig,Ellingsen,Haugenbakken 25C,Danielfoss,3285,Norge,NO,19851102-1675,+47,45257278,1985-11-02,True
Catharina,Larsson,Ekgatan 37,Skövde,66991,Sverige,SE,19500206-9090,+46,016-614 24 63,1950-02-06,True
Christina,Johansson,Industrigatan 270,Göteborg,78340,Sverige,SE,19790620-3081,+46,057-41 82 79,1979-06-20,True
Catarina,Karlsson,Björktorget 3,Örebro,86712,Sverige,SE,19560315-8630,+46,0380-889 71,1956-03-15,True
Gunnar,Wikström,Industrivägen 44,Halmstad,51903,Sverige,SE,19841103-4873,+46,+46 (0)8 510 173 67,1984-11-03,True
Anna,Andersson,Nygatan 82,Stockholm,30071,Sverige,SE,19630713-5747,+46,+46 (0)12 16 32 68,1963-07-13,True
Sven,Nilsson,Ängsstigen 734,Linköping,62839,Sverige,SE,19520118-3209,+46,+46 (0)833 495 05,1952-01-18,True
Anna-Lena,Henriksson,Stationsgränd 01,Trollhättan,11824,Sverige,SE,19940405-6293,+46,08-09 67 42,1994-04-05,True
Marianne,Johansson,Järnvägsgatan 371,Kalmar,62191,Sverige,SE,19420303-8740,+46,08-779 695 30,1942-03-03,True
Arild,Arnesen,Andreassengropa 244,Ninastad,6154,Norge,NO,19500627-5621,+47,93308620,1950-06-27,True
Michael,Rush,Scott Course 80132,Paulmouth,22953,Danmark,DK,19761129-5093,+45,973-533-7536x77946,1976-11-29,True
Carl,Norberg,Granvägen 9,Ängelholm,40824,Sverige,SE,19900106-0738,+46,+46 (0)081 798 12,1990-01-06,True
Julie,Jenssen,Strandsvingen 3B,Tommygrunn,6715,Norge,NO,19400519-5292,+47,42 45 48 91,1940-05-19,True
Marie,Andersson,Skolstigen 8,Örebro,59330,Sverige,SE,19991220-0777,+46,0408-87 04 35,1999-12-20,True
Kevin,Davis,Susan Extensions 605,East Louisberg,26159,Danmark,DK,19630608-7959,+45,001-759-323-8015x452,1963-06-08,True
Per,Jansson,Storstigen 00,Alingsås,50125,Sverige,SE,19941004-2657,+46,08-211 41 02,1994-10-04,True
Lisbeth,Pettersson,Backtorget 472,Stockholm,76026,Sverige,SE,19630822-0274,+46,08-71 99 70,1963-08-22,True
Anna,Abrahamsen,Haugbråten 2,Moe,2066,Norge,NO,19440318-2241,+47,+4774987030,1944-03-18,True
Bengt,Nilsson,Furugatan 3,Göteborg,22542,Sverige,SE,19751201-0754,+46,0743-54 11 37,1975-12-01,True
Jörgen,Karlsson,Aspstigen 163,Örebro,51447,Sverige,SE,19400725-9896,+46,0478-563 40,1940-07-25,True
Heikki,Viitanen,Oraspolku 0,Pyhäranta,07997,Finland,FI,19891205-303X,+358,+358840941515,1989-12-05,True
Tom,Nguyen,Arnesentoppen 08,Lisehavn,9604,Norge,NO,19720515-1930,+47,991 42 161,1972-05-15,True
Emilia,Petersson,Industrigränd 856,Karlskoga,94242,Sverige,SE,19500421-9948,+46,0315-02 15 49,1950-04-21,True
Marie,Stevens,Michael View 14274,Thompsonstad,93797,Danmark,DK,19770730-9977,+45,374.624.1429,1977-07-30,True
Olov,Sundqvist,Järnvägsvägen 63,Karlskoga,61224,Sverige,SE,19970405-5524,+46,031-12 96 87,1997-04-05,True
Ingeborg,Eriksen,Hauglandtunet 793,Iversen,2523,Norge,NO,19830925-5452,+47,94122222,1983-09-25,True
Dan,Lindblad,Industritorget 6,Luleå,46259,Sverige,SE,19510707-2229,+46,+46 (0)693 182 21,1951-07-07,True
Anna,Andersson,Parkgränd 8,Nyköping,20578,Sverige,SE,19450228-7414,+46,+46 (0)776 120 26,1945-02-28,True
Iréne,Johansson,Parkstigen 93,Helsingborg,94721,Sverige,SE,19760203-0136,+46,093-863 89 08,1976-02-03,True
Courtney,Golden,Navarro Prairie 76041,West Brittneychester,36840,Danmark,DK,19940814-3387,+45,001-986-684-5787x24621,1994-08-14,True
Bror,Olofsson,Ekgränd 237,Skövde,65356,Sverige,SE,19580801-3945,46,+46 (0)225 716 82,1958-08-01,True
James,Nicholson,Sara Ridges 9079,Wellsbury,37663,Danmark,DK,19810706-0989,+45,273.564.5964,1981-07-06,True
Kaarina,Karvinen,Disanpolku 6,Maalahti,17986,Finland,FI,19881023-839D,+358,(+358) 421629948,1988-10-23,True
Lennart,Johansson,Backvägen 28,Landskrona,98795,Sverige,SE,19660512-6037,+46,08-312 145 21,1966-05-12,True
Olof,Johansson,Bäckvägen 3,Jönköping,10882,Sverige,SE,19760923-6959,+46,08-351 597 74,1976-09-23,True
Magnus,Hedman,Grangatan 54,Örnsköldsvik,13506,Sverige,SE,19960424-8724,+46,0178-19 40 98,1996-04-24,True
Marita,Gustafsson,Trädgårdsvägen 034,Uppsala,49789,Sverige,SE,19660731-1388,+46,+46 (0)8 806 554 36,1966-07-31,True
Anna,Håkansson,Storvägen 9,Ängelholm,85434,Sverige,SE,19761002-6186,+46,08-52 02 52,1976-10-02,True
Kristina,Gustafsson,Furustigen 410,Östersund,55995,Sverige,SE,19630710-3310,+46,08-575 36 75,1963-07-10,True
Anni,Määttä,Kimalaiskuja 899,Kajaani,74889,Finland,FI,19441207-152R,+358,096 558 1119,1944-12-07,True
Peter,Johansson,Kyrkovägen 36,Helsingborg,62310,Sverige,SE,19561007-2352,+46,08-952 096 79,1956-10-07,True
Per,Ottosson,Stationsstigen 0,Uddevalla,66257,Sverige,SE,19580712-4898,+46,+46 (0)90 36 54 82,1958-07-12,True
Christian,Nilsson,Strandvägen 08,Västerås,67265,Sverige,SE,19530828-3018,+46,08-670 40 70,1953-08-28,True
Carl,Lundström,Skolstigen 6,Motala,73323,Sverige,SE,19891102-8547,+46,08-248 815 53,1989-11-02,True
Filip,Jansson,Fabriksvägen 9,Eskilstuna,28858,Sverige,SE,19441213-5431,+46,08-974 08 19,1944-12-13,True
Elias,Jonsson,Storgatan 6,Östersund,10172,Sverige,SE,19921129-0775,+46,033-583 10 35,1992-11-29,True
Roger,Andersson,Villavägen 1,Umeå,54479,Sverige,SE,19430712-5636,+46,08-876 33 81,1943-07-12,True
Maud,Svensson,Björkgränd 035,Östersund,11499,Sverige,SE,19900106-7388,+46,+46 (0)937 267 38,1990-01-06,True
Henry,Sundberg,Nyvägen 320,Eskilstuna,39648,Sverige,SE,19630331-6562,+46,08-56 21 72,1963-03-31,True
Erik,Lund,Kyrkogatan 229,Uddevalla,82973,Sverige,SE,19590128-8617,+46,0666-554 42,1959-01-28,True
Olav,Henriksen,Jensenhagen 224,Geirø,0468,Norge,NO,19721024-1710,+47,935 88 652,1972-10-24,True
Vilhelm,Knutsson,Åkertorget 54,Kalmar,84386,Sverige,SE,20001008-1534,+46,+46 (0)8 769 084 64,2000-10-08,True
Jørgen,Hanssen,Nielsenløkka 4,Pedersen,9804,Norge,NO,19890109-9231,+47,+4776296769,1989-01-09,True
Sharon,Woods,Seth Walks 078,Deanport,47632,Danmark,DK,19740707-9681,+45,428.842.0613x3212,1974-07-07,True
Robin,Svensson,Kyrkgatan 37,Halmstad,31339,Sverige,SE,19750327-8869,+46,0587-04 09 35,1975-03-27,True
Lars,Falk,Ängsgatan 28,Sandviken,58842,Sverige,SE,19780120-9021,+46,0690-34 13 46,1978-01-20,True
Alice,Johansson,Björkvägen 0,Södertälje,20127,Sverige,SE,19620628-1005,+46,+46 (0)15 41 33 76,1962-06-28,True
Julie,Vasquez,Katelyn Road 67668,North Jennifer,36289,Danmark,DK,19570113-9610,+45,(510)876-0833x107,1957-01-13,True
Kaarina,Kinnunen,Puusepäntie 34,Kemijärvi,71763,Finland,FI,19981218-4089,+358,(+358) 254816899,1998-12-18,True
Jake,Thompson,Larry Park 098,North James,50883,Danmark,DK,19880103-9462,+45,7565863205,1988-01-03,True
Bente,Kristensen,Mathisenringen 5,Andreassen,4527,Norge,NO,19510517-5223,+47,83187681,1951-05-17,True
Catherine,Harris,Harris Track 237,South Gregory,22334,Danmark,DK,19420416-6981,+45,372-562-5978x20538,1942-04-16,True
Agneta,Hedström,Parkstigen 5,Växjö,44731,Sverige,SE,19810718-6271,+46,0796-966 54,1981-07-18,True
Marianne,Larsson,Gengatan 01,Sundsvall,21202,Sverige,SE,19891023-2182,+46,08-431 047 34,1989-10-23,True
Kim,Engen,Gundersenfaret 8,Roarfjell,5168,Norge,NO,19430216-5397,+47,42467977,1943-02-16,True
Maria,Henriksson,Fabriksvägen 2,Landskrona,33015,Sverige,SE,19631201-2236,+46,029-702 26 43,1963-12-01,True
Elmeri,Lindqvist,Chydeniuksenkuja 5,Outokumpu,64826,Finland,FI,19430616-148A,358,(+358) 015209294,1943-06-16,True
Arild,Antonsen,Johansenskogen 2,Hagen,3835,Norge,NO,19950712-0835,+47,10 43 46 65,1995-07-12,True
Liv,Jenssen,Pedersenvollen 2,Tangen,9177,Norge,NO,19460314-6831,+47,85512471,1946-03-14,True
Roger,Sjöberg,Trädgårdsgränd 422,Motala,15708,Sverige,SE,19570403-9686,+46,+46 (0)82 04 63 78,1957-04-03,True
Göran,Eriksson,Järnvägsgatan 6,Motala,41185,Sverige,SE,19530420-7859,46,+46 (0)895 526 30,1953-04-20,True
Christian,Edvardsen,Madsenlunden 4,Hildeborg,9958,Norge,NO,19571121-2801,+47,939 61 669,1957-11-21,True
Elisabet,Jonsson,Ringvägen 884,Motala,64840,Sverige,SE,19930303-1501,+46,08-443 25 88,1993-03-03,True
Kristoffer,Palm,Ekstigen 488,Östersund,80106,Sverige,SE,19760408-2611,+46,0748-79 95 99,1976-04-08,True
Inger,Nordin,Gengatan 492,Helsingborg,81160,Sverige,SE,19600211-9283,+46,+46 (0)225 600 02,1960-02-11,True
Fredrik,Persson,Kyrkogatan 89,Kalmar,26007,Sverige,SE,19450501-9738,+46,08-496 72 66,1945-05-01,True
Adrian,Sandvik,Pedersenstykket 5E,Tovesjøen,3239,Norge,NO,19761008-2894,+47,52969002,1976-10-08,True
Seth,Scott,Ayers Parkway 39673,East Kaylee,76178,Danmark,DK,19440708-5295,+45,407.330.5344x66782,1944-07-08,True
Ingrid,Kristoffersen,Bøehagen 33,Johansen,4227,Norge,NO,19700311-6340,+47,986 21 200,1970-03-11,True
Adam,Reynolds,Arroyo Crossroad 987,Port Keithberg,37710,Danmark,DK,19851128-2371,+45,(458)646-0464x7760,1985-11-28,True
Thor,Andersen,Jensenvollen 2,Bjørnnes,4586,Norge,NO,19920912-3163,+47,95 65 68 12,1992-09-12,True
Jacqueline,Lara,Kenneth Spur 3945,Garyburgh,49615,Danmark,DK,19570226-3484,+45,001-518-867-8593x644,1957-02-26,True
Elsa,Strand,Kvarngatan 93,Varberg,41538,Sverige,SE,19660718-6416,+46,018-120 26 84,1966-07-18,True
Asbjørn,Hauge,Aasplassen 77A,Einarsjøen,8698,Norge,NO,19690909-8892,47,937 83 723,1969-09-09,True
Douglas,Woods,Singh Locks 058,New Juan,92605,Danmark,DK,19640806-3014,+45,+1-356-450-7166x55749,1964-08-06,True
Maren,Nygård,Ødegårdstubben 90,Ivardal,3802,Norge,NO,19870323-1555,+47,451 78 642,1987-03-23,True
Johannes,Andersson,Björkgränd 19,Helsingborg,41619,Sverige,SE,19600421-3099,+46,08-099 44 28,1960-04-21,True
Karl,Claesson,Ringvägen 97,Sundsvall,73907,Sverige,SE,19450509-1154,+46,+46 (0)8 064 156 05,1945-05-09,True
Sara,Franzén,Industrigatan 74,Landskrona,31109,Sverige,SE,19500404-3319,+46,08-828 641 98,1950-04-04,True
Katarina,Johansson,Fabriksgatan 1,Jönköping,90995,Sverige,SE,19881118-8131,+46,+46 (0)028 414 56,1988-11-18,True
Jodi,Caldwell,Rodriguez Radial 490,Perryport,63449,Danmark,DK,19951204-1071,+45,555-363-9172,1995-12-04,True
Sören,Olofsson,Industrigatan 34,Linköping,25815,Sverige,SE,19451219-0958,+46,+46 (0)8 420 086 37,1945-12-19,True
Christina,Söderström,Ringstigen 148,Eskilstuna,18744,Sverige,SE,19840516-1157,+46,+46 (0)8 355 080 09,1984-05-16,True
Karin,Johannessen,Mathisentoppen 5,Dahl,2218,Norge,NO,19930301-3961,+47,+4756154468,1993-03-01,True
Christina,Allen,Shelley Turnpike 03045,New Ashley,42959,Danmark,DK,19620512-0960,+45,469.661.2702x9381,1962-05-12,True
Maria,Lindström,Kyrkostigen 46,Lidingö,27612,Sverige,SE,19760219-3626,+46,0166-62 32 53,1976-02-19,True
Anna,Söderberg,Ringgatan 574,Skellefteå,79697,Sverige,SE,19840324-6891,+46,08-824 481 23,1984-03-24,True
Hans,Johansson,Bäckgränd 5,Västerås,87729,Sverige,SE,19560825-0533,+46,08-51 47 90,1956-08-25,True
Carina,Bengtsson,Kyrkovägen 7,Halmstad,51436,Sverige,SE,19760501-1485,+46,+46 (0)71 00 27 70,1976-05-01,True
Sari,Anttonen,Ilomäenbulevardi 9,Kankaanpää,84477,Finland,FI,19981001-002H,+358,(+358) 723100622,1998-10-01,True
Vidar,Rønning,Strømvika 69A,Pettersen,7994,Norge,NO,19980526-2564,+47,40986156,1998-05-26,True
Petter,Nguyen,Nilsensvingen 5,Johannesdal,6816,Norge,NO,19621217-9409,+47,93271379,1962-12-17,True
Gunhild,Holm,Stationsgatan 852,Kalmar,64358,Sverige,SE,19821231-9719,+46,+46 (0)8 330 235 20,1982-12-31,True
